datetime,consumption_reinforcement,consumption_concentrate,consumption_pellets,consumption_scrap,production_all_reinforcement,production_rus_reinforcement,production_all_concentrate,production_rus_concentrate,production_all_pellets,production_rus_pellets,production_all_coke,production_rus_coke,import_reinforcement,import_concentrate,import_pellets,import_scrap,import_coke,export_reinforcement,export_concentrate,export_pellets,export_coke,export_scrap,exchange_rate_usd,scrap_price_lme_M01,scrap_price_lme_M06,scrap_price_lme_M15,Mean_US_Dollar_Russian_Ruble_USD/RUB,Mean_US_Dollar_Russian_Ruble_USD/RUB_TOM,Mean_Russian_Ruble_US_Dollar_RUB/USD,Mean_Euro_Russian_Ruble_EUR/RUB,Mean_Russian_Ruble_Euro_RUB/EUR,Mean_Chinese_Yuan_Russian_Ruble_CNY/RUB,Mean_Russian_Ruble_Chinese_Yuan_RUB/CNY,Mean_Russian_Ruble_Turkish_Lira_RUB/TRY,Mean_Turkish_Lira_Russian_Ruble_TRY/RUB,Mean_Dow_Jones_Iron_&_Steel_DJUSST_NYSE,Volume_Dow_Jones_Iron_&_Steel_DJUSST_NYSE,Mean_Taiwan_Steel_TSTI_Taiwan,Volume_Taiwan_Steel_TSTI_Taiwan,Mean_Coal_(ICI_4)_Indonesian_Coal_Index_Futures_IICc1_CME,Volume_Coal_(ICI_4)_Indonesian_Coal_Index_Futures_IICc1_CME,Mean_ZCE_Thermal_Coal_CZCc1_ZCE,Volume_ZCE_Thermal_Coal_CZCc1_ZCE,Mean_STEEL_HRC_FOB_CHINA_Futures_MHCc1_London,Volume_STEEL_HRC_FOB_CHINA_Futures_MHCc1_London,Mean_Steel_Rebar_Futures_SRRc1_London,Volume_Steel_Rebar_Futures_SRRc1_London,Mean_Steel_Scrap_Futures_SSCc1_London,Volume_Steel_Scrap_Futures_SSCc1_London,Mean_US_Midwest_Domestic_Hot-Rolled_Coil_Steel_Futures_HRCc1_CME,Volume_US_Midwest_Domestic_Hot-Rolled_Coil_Steel_Futures_HRCc1_CME,Mean_Metallurgical_Coke_Futures_DCJc1_DCE,Volume_Metallurgical_Coke_Futures_DCJc1_DCE,Mean_Rotterdam_Coal_Futures_ATWMc1_ICE,Volume_Rotterdam_Coal_Futures_ATWMc1_ICE,Mean_Coal_(API2)_CIF_ARA_(ARGUS-McCloskey)_Futures_MTFc1_CME,Volume_Coal_(API2)_CIF_ARA_(ARGUS-McCloskey)_Futures_MTFc1_CME,Mean_Coal_(API4)_FOB_Richards_Bay_(ARGUS-McCloskey)_Futures_FMFc1_CME,Volume_Coal_(API4)_FOB_Richards_Bay_(ARGUS-McCloskey)_Futures_FMFc1_CME,Mean_Coking_Coal_Futures_DJMc1_DCE,Volume_Coking_Coal_Futures_DJMc1_DCE,Mean_Iron_ore_fines_62%_Fe_CFR_Futures_TIOc1_CME,Volume_Iron_ore_fines_62%_Fe_CFR_Futures_TIOc1_CME,WPU101707,WPU101,WPU10170301,PCU3312213312211,WPU101703,WPU101704,WPU101705,WPU101708,PCU3312213312213,PCU331222331222,china_credit_impulse,ChinaHousingPriceYoY,China-ShanghaiShenzhenCSI300Index,shipment_reinforcement_sum,shipment_scrap_sum,prod_prices_reinf_imp_min,prod_prices_reinf_imp_median,prod_prices_reinf_imp_mean,prod_prices_reinf_imp_max,prod_prices_reinf_inn_min,prod_prices_reinf_inn_median,prod_prices_reinf_inn_mean,prod_prices_reinf_inn_max,prod_prices_scrap_inn_min,prod_prices_scrap_inn_median,prod_prices_scrap_inn_mean,prod_prices_scrap_inn_max
2018-09-23,679.57,8576.659,3451.34,2351.842,1039.1,687.4,14358.7,8471.3,6083.1,4021.8,3245.8,2207.3,80.95,516.4,185.0,89.84,10.823,88.4,411.3,755.5,257.7,276.17,66.2497,320.0,295.0,300.0,66.4647,,0.0150999999999999,78.247,0.01275,9.6845,0.1029,0.094,10.615,282.67,28391716.0,113.23,128296001536.0,38.5,0.0,645.2,0.0,,,509.0,9.0,320.0,300.0,862.5,30.0,2449.25,12.0,100.3,0.0,100.2,0.0,99.15,0.0,1322.0,0.0,68.69,0.0,252.0,244.7,143.8,238.8,161.9,218.2,278.3,214.1,203.3,233.0,23.4,7.9,3410.49,598.8,2259.7,488.0,578.0,548.0,578.0,40902.0,43000.0,42834.625,46200.0,247.0,17800.0,11847.920454545454,20025.0
2018-09-24,679.57,8576.659,3451.34,2351.842,1039.1,687.4,14358.7,8471.3,6083.1,4021.8,3245.8,2207.3,80.95,516.4,185.0,89.84,10.823,88.4,411.3,755.5,257.7,276.17,66.2497,319.0,297.0,296.0,66.05414999999999,,0.0150999999999999,77.695,0.01285,9.6354,0.10375,0.09365,10.68,283.495,14413731.0,113.23,128296001536.0,38.5,0.0,645.2,0.0,,,508.0,0.0,319.0,0.0,867.0,1.0,2449.25,12.0,100.35,10.0,100.35,0.0,99.0,0.0,1322.0,0.0,68.68,0.0,252.0,244.7,143.8,238.8,161.9,218.2,278.3,214.1,203.3,233.0,23.4,7.9,3410.49,598.8,2259.7,488.0,578.0,548.0,578.0,40902.0,43000.0,42834.625,46200.0,247.0,17800.0,11847.920454545454,20025.0
2018-09-25,679.57,8576.659,3451.34,2351.842,1039.1,687.4,14358.7,8471.3,6083.1,4021.8,3245.8,2207.3,80.95,516.4,185.0,89.84,10.823,88.4,411.3,755.5,257.7,276.17,66.1594,320.0,296.0,295.0,65.76339999999999,,0.0152,77.3775,0.01295,9.5689,0.1045,0.09315,10.695,283.86,13685494.0,114.545,202241998848.0,38.5,0.0,642.7,12.0,,,509.0,3.0,320.0,0.0,863.0,5.0,2449.0,2.0,100.3,15.0,100.35,0.0,98.95,0.0,1322.0,0.0,68.62,0.0,252.0,244.7,143.8,238.8,161.9,218.2,278.3,214.1,203.3,233.0,23.4,7.9,3379.8,598.8,2259.7,488.0,578.0,548.0,578.0,40902.0,43000.0,42834.625,46200.0,247.0,17800.0,11847.920454545454,20025.0
2018-09-26,679.57,8576.659,3451.34,2351.842,1039.1,687.4,14358.7,8471.3,6083.1,4021.8,3245.8,2207.3,80.95,516.4,185.0,89.84,10.823,88.4,411.3,755.5,257.7,276.17,65.8244,321.5,300.0,300.0,65.88735,,0.01515,77.469,0.0129,9.5818,0.1043999999999999,0.09305,10.72,282.20000000000005,14351570.0,115.045,165879005184.0,38.5,0.0,646.6,0.0,,,510.0,0.0,321.5,2.0,841.0,208.0,2371.0,0.0,100.3,0.0,100.35,0.0,98.75,0.0,1322.0,0.0,68.66,0.0,252.0,244.7,143.8,238.8,161.9,218.2,278.3,214.1,203.3,233.0,23.4,7.9,3417.24,598.8,2259.7,488.0,578.0,548.0,578.0,40902.0,43000.0,42834.625,46200.0,247.0,17800.0,11847.920454545454,20025.0
2018-09-27,679.57,8576.659,3451.34,2351.842,1039.1,687.4,14358.7,8471.3,6083.1,4021.8,3245.8,2207.3,80.95,516.4,185.0,89.84,10.823,88.4,411.3,755.5,257.7,276.17,65.7585,320.0,299.0,298.0,65.57255,,0.0152,76.67500000000001,0.013,9.5266,0.10485,0.0917999999999999,10.82,279.75,11457128.0,114.88,125439000576.0,38.5,0.0,646.7,8.0,,,507.0,0.0,320.0,600.0,840.0,0.0,2340.25,12.0,100.25,10.0,100.2,5.0,98.8,0.0,1301.25,26.0,68.69,0.0,252.0,244.7,143.8,238.8,161.9,218.2,278.3,214.1,203.3,233.0,23.4,7.9,3403.59,598.8,2259.7,488.0,578.0,548.0,578.0,40902.0,43000.0,42834.625,46200.0,247.0,17800.0,11847.920454545454,20025.0
2018-09-28,679.57,8576.659,3451.34,2351.842,1039.1,687.4,14358.7,8471.3,6083.1,4021.8,3245.8,2207.3,80.95,516.4,185.0,89.84,10.823,88.4,411.3,755.5,257.7,276.17,65.8355,320.4,305.0,299.0,65.65585,,0.01525,76.17750000000001,0.01315,9.546,0.1048,0.09175,10.88,280.845,14817884.0,115.19,146612994048.0,38.4,0.0,653.0,4.0,,,509.23,0.0,320.4,0.0,841.0,12.0,2294.5,8.0,100.35,5.0,100.45,0.0,98.25,0.0,1330.5,4.0,68.73,0.0,252.0,244.7,143.8,238.8,161.9,218.2,278.3,214.1,203.3,233.0,23.4,7.9,3438.86,598.8,2259.7,488.0,578.0,548.0,578.0,40902.0,43000.0,42834.625,46200.0,247.0,17800.0,11847.920454545454,20025.0
2018-09-29,679.57,8576.659,3451.34,2351.842,1039.1,687.4,14358.7,8471.3,6083.1,4021.8,3245.8,2207.3,80.95,516.4,185.0,89.84,10.823,88.4,411.3,755.5,257.7,276.17,65.5906,320.4,305.0,299.0,65.65585,,0.01525,76.17750000000001,0.01315,9.546,0.1048,0.09175,10.88,280.845,14817884.0,115.19,146612994048.0,38.4,0.0,653.0,4.0,,,509.23,0.0,320.4,0.0,841.0,12.0,2294.5,8.0,100.35,5.0,100.45,0.0,98.25,0.0,1330.5,4.0,68.73,0.0,252.0,244.7,143.8,238.8,161.9,218.2,278.3,214.1,203.3,233.0,23.4,7.9,3438.86,598.8,2259.7,488.0,578.0,548.0,578.0,40902.0,43000.0,42834.625,46200.0,247.0,17800.0,11847.920454545454,20025.0
2018-09-30,679.57,8576.659,3451.34,2351.842,1039.1,687.4,14358.7,8471.3,6083.1,4021.8,3245.8,2207.3,80.95,516.4,185.0,89.84,10.823,88.4,411.3,755.5,257.7,276.17,65.5906,320.4,305.0,299.0,65.65585,,0.01525,76.17750000000001,0.01315,9.543,0.1048,0.09175,10.88,280.845,14817884.0,115.19,146612994048.0,38.4,0.0,653.0,4.0,,,509.23,0.0,320.4,0.0,841.0,12.0,2294.5,8.0,100.35,5.0,100.45,0.0,98.25,0.0,1330.5,4.0,68.73,0.0,252.0,244.7,143.8,238.8,161.9,218.2,278.3,214.1,203.3,233.0,23.4,7.9,3438.86,598.8,2259.7,488.0,578.0,548.0,578.0,40902.0,43000.0,42834.625,46200.0,247.0,17800.0,11847.920454545454,20025.0
2018-10-01,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,65.5906,314.5,303.0,300.0,65.28215,,0.0153,75.655,0.0132,9.5042,0.1053,0.09115,10.965,282.525,19924384.0,114.785,103780999168.0,39.3,0.0,653.0,4.0,,,505.0,0.0,314.5,483.0,844.5,240.0,2294.5,8.0,101.2,53.0,101.9,5.0,101.55,5.0,1330.5,4.0,68.4,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3438.86,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-02,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,65.5745,324.5,301.0,305.5,65.2933,,0.0153,75.424,0.01325,9.5051,0.1052,0.09165,10.85,282.11,21309800.0,114.38,62742999040.0,39.3,0.0,653.0,4.0,,,500.0,0.0,324.5,458.0,834.5,11.0,2294.5,8.0,102.625,84.0,101.2,13.0,101.65,162.0,1330.5,4.0,68.84,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3438.86,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-03,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,65.2221,322.5,301.0,301.5,65.62,,0.01525,75.743,0.0132,9.55335,0.1046499999999999,0.092,10.84,284.08000000000004,15177693.0,113.94,136263000064.0,39.3,0.0,653.0,4.0,,,501.5,0.0,322.5,50.0,835.0,11.0,2294.5,8.0,101.65,170.0,100.1,30.0,101.7,20.0,1330.5,4.0,69.08,190.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3438.86,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-04,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,65.4244,326.5,303.5,300.0,66.45175,,0.01505,76.396,0.0130499999999999,9.6744,0.10345,0.0925999999999999,10.79,284.055,15993342.0,113.105,90067001344.0,38.9,15.0,653.0,4.0,,,503.0,0.0,326.5,80.0,830.5,13.0,2294.5,8.0,100.8,40.0,100.8,25.0,101.95,0.0,1330.5,4.0,68.51,10.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3438.86,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-05,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,66.2115,325.0,303.0,297.5,66.7164,,0.015,76.812,0.013,9.7129,0.10295,0.09215,10.81,279.37,14119583.0,111.84,97764999168.0,38.8,20.0,653.0,4.0,,,502.0,30.0,325.0,300.0,828.0,2.0,2294.5,8.0,101.35,0.0,101.25,5.0,102.15,5.0,1330.5,4.0,69.24,10.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3438.86,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-06,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,66.627,325.0,303.0,297.5,66.7164,,0.015,76.812,0.013,9.7129,0.10295,0.09215,10.81,279.37,14119583.0,111.84,97764999168.0,38.8,20.0,653.0,4.0,,,502.0,30.0,325.0,300.0,828.0,2.0,2294.5,8.0,101.35,0.0,101.25,5.0,102.15,5.0,1330.5,4.0,69.24,10.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3438.86,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-07,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,66.627,325.0,303.0,297.5,66.7164,,0.015,76.812,0.013,9.6929,0.10295,0.09215,10.81,279.37,14119583.0,111.84,97764999168.0,38.8,20.0,653.0,4.0,,,502.0,30.0,325.0,300.0,828.0,2.0,2294.5,8.0,101.35,0.0,101.25,5.0,102.15,5.0,1330.5,4.0,69.24,10.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3438.86,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-08,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,66.627,321.5,301.0,297.0,66.81200000000001,,0.01495,76.7765,0.0130499999999999,9.68135,0.1035,0.09195,10.86,279.04,12032211.0,112.31,63281999872.0,38.8,0.0,675.6,2.0,,,497.0,15.0,321.5,210.0,828.0,0.0,2297.0,0.0,101.3,82.0,101.2,5.0,101.5,10.0,1326.5,4.0,69.29,10.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3290.9,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-09,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,66.9685,321.0,300.0,295.0,66.49934999999999,,0.015,76.31649999999999,0.0131,9.60485,0.1041499999999999,0.0916,10.88,279.865,11922394.0,112.305,91999002624.0,38.8,0.0,675.6,0.0,,,498.0,0.0,321.0,60.0,828.0,0.0,2297.0,0.0,100.8,36.0,100.8,45.0,101.1,10.0,1326.5,0.0,70.09,8.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3288.69,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-10,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,66.4032,326.0,300.0,300.0,66.47315,,0.01505,76.49199999999999,0.0131,9.6011,0.1041499999999999,0.0914,10.93,272.88,20367764.0,112.305,91999002624.0,38.8,0.0,686.8,0.0,,,498.0,0.0,326.0,30.0,831.0,14.0,2297.0,0.0,99.9,72.0,99.9,60.0,99.9,10.0,1326.5,0.0,70.39,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3281.6,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-11,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,66.1832,326.0,302.0,300.0,66.5022,,0.01505,76.82300000000001,0.013,9.6218,0.1038999999999999,0.08995,11.1,267.355,17942324.0,108.205,163276996608.0,38.8,0.0,676.0,6.0,,,498.0,0.0,326.0,0.0,830.0,0.0,2297.0,0.0,99.0,49.0,99.2,160.0,99.4,0.0,1326.5,0.0,70.24,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3124.11,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-12,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,66.7727,326.0,299.5,299.5,66.15299999999999,,0.0150999999999999,76.524,0.0130499999999999,9.56615,0.10455,0.08945,11.165,265.85,16930502.0,107.18,85865996288.0,38.75,20.0,676.6,0.0,,,504.0,30.0,326.0,0.0,836.5,164.0,2297.0,0.0,99.1,32.0,99.15,30.0,99.4,0.0,1326.5,0.0,70.49,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3170.73,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-13,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,65.9751,326.0,299.5,299.5,66.15299999999999,,0.0150999999999999,76.524,0.0130499999999999,9.56615,0.10455,0.08945,11.165,265.85,16930502.0,107.18,85865996288.0,38.75,20.0,676.6,0.0,,,504.0,30.0,326.0,0.0,836.5,164.0,2297.0,0.0,99.1,32.0,99.15,30.0,99.4,0.0,1326.5,0.0,70.49,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3170.73,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-14,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,65.9751,326.0,299.5,299.5,66.15299999999999,,0.0150999999999999,76.524,0.0130499999999999,9.5515,0.10455,0.08945,11.165,265.85,16930502.0,107.18,85865996288.0,38.75,20.0,676.6,0.0,,,504.0,30.0,326.0,0.0,836.5,164.0,2297.0,0.0,99.1,32.0,99.15,30.0,99.4,0.0,1326.5,0.0,70.49,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3170.73,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-15,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,65.9751,330.0,301.0,299.0,65.7182,,0.0152,76.107,0.0132,9.49955,0.10535,0.0886,11.275,262.365,20540718.0,107.44,64421998592.0,38.55,0.0,672.5,6348.0,,,504.0,0.0,330.0,50.0,832.5,16.0,2297.0,0.0,99.1,25.0,99.0,0.0,99.45,5.0,1326.5,0.0,70.56,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3126.45,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-16,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,65.7508,327.0,304.0,300.0,65.45070000000001,,0.01525,75.8085,0.01315,9.46665,0.1056,0.0877,11.41,259.885,21590804.0,107.505,60074999808.0,38.4,0.0,669.1,4792.0,,,504.0,0.0,327.0,0.0,831.0,8.0,2297.0,0.0,99.0,24.0,99.05,0.0,99.4,0.0,1326.5,0.0,70.58,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3100.97,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-17,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,65.5305,327.0,301.5,300.0,65.47704999999999,,0.01525,75.5795,0.01325,9.45115,0.1058,0.0859,11.62,259.06,18870514.0,107.6,57600000000.0,38.35,0.0,668.8,4334.0,,,501.0,0.0,327.0,150.0,827.5,25.0,2297.0,0.0,99.3,25.0,99.3,0.0,99.5,0.0,1326.5,0.0,71.4,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3118.25,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-18,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,65.4026,327.0,301.0,300.0,65.67855,,0.01525,75.52199999999999,0.01325,9.4666,0.1056,0.08515,11.72,259.22,25749340.0,107.145,88161001472.0,38.35,0.0,667.2,3102.0,,,500.0,0.0,327.0,15.0,821.0,17.0,2297.0,0.0,99.7,0.0,99.8,0.0,99.8,0.0,1326.5,0.0,71.4,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3044.39,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-19,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,65.7238,327.0,300.0,300.0,65.63105,,0.01525,75.281,0.01325,9.46795,0.1057,0.08595,11.62,257.64,19291652.0,107.55,105766002688.0,38.25,0.0,661.7,5072.0,,,500.0,0.0,327.0,0.0,826.0,4.0,2297.0,0.0,100.5,15.0,100.4,30.0,99.95,0.0,1326.5,0.0,71.4,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3134.95,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-20,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,65.814,327.0,300.0,300.0,65.63105,,0.01525,75.281,0.01325,9.46795,0.1057,0.08595,11.62,257.64,19291652.0,107.55,105766002688.0,38.25,0.0,661.7,5072.0,,,500.0,0.0,327.0,0.0,826.0,4.0,2297.0,0.0,100.5,15.0,100.4,30.0,99.95,0.0,1326.5,0.0,71.4,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3134.95,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-21,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,65.814,327.0,300.0,300.0,65.63105,,0.01525,75.281,0.01325,9.451,0.1057,0.08595,11.62,257.64,19291652.0,107.55,105766002688.0,38.25,0.0,661.7,5072.0,,,500.0,0.0,327.0,0.0,826.0,4.0,2297.0,0.0,100.5,15.0,100.4,30.0,99.95,0.0,1326.5,0.0,71.4,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3134.95,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
2018-10-22,658.6,8858.422,3426.918,2516.213,1005.6,680.6,15136.5,8877.4,6261.1,4114.0,3331.4,2225.4,84.44,500.0,195.0,108.24,8.371,106.5,522.5,882.1,254.3,322.706,65.814,328.0,307.0,297.0,65.2649,,0.0153,75.078,0.0133,9.40435,0.1061999999999999,0.0866,11.55,258.78,13517360.0,107.835,72913002496.0,38.25,0.0,657.3,3664.0,,,502.5,0.0,328.0,0.0,831.0,4.0,2446.5,0.0,100.35,0.0,100.4,0.0,99.7,0.0,1422.0,0.0,71.71,0.0,250.6,244.1,141.3,230.9,159.1,217.5,281.2,213.0,202.1,235.8,22.2,8.6,3270.27,574.2,2405.1,545.0,545.0,545.0,545.0,38985.0,39974.0,40144.5,43000.0,259.0,18100.0,11920.71590909091,20025.0
